estimated_value,final_contract_value,number_of_bidders,is_specialized_for_tender,historical_win_rate,previous_tenders,previous_wins,vendor_a_bid,vendor_b_bid,vendor_c_bid,bid_similarity_percent,a_won_comparable_tenders,b_c_repeatedly_participated,comparable_tenders,average_comparable_price,current_price_vs_comparable_percent,network_relationship_strength,shared_tenders,regional_price_variation,market_price_increase,price_dev_unexplained,price_dev_explained_by_market,winrate_unexplained,bid_similarity_unexplained,department_Public Works Department,department_Rural Development Department,department_Urban Development Department,department_Water Resources Department,category_Consulting,category_Equipment Supply,category_Healthcare,category_IT Services,category_Infrastructure,category_Road construction,location_Belagavi,location_Bengaluru,location_Davangere,location_Hubballi,location_Mangaluru,location_Mysuru,location_Shivamogga,location_Tumakuru,location_Udupi,vendor_specialization_Consulting,vendor_specialization_Equipment Supply,vendor_specialization_Healthcare,vendor_specialization_IT Services,vendor_specialization_Infrastructure,investigation_priority
34546961.36,33141589.64,6,0,27.59,29,8,33141589.64,33624887.24,34256332.85,97.59,4,0,19,34190415.37,-3.07,1.0,20,7.82,10.12,-3.07,-1.55342,27.59,97.59,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,77.21
27408845.89,24582041.62,10,0,55.26,76,42,24582041.62,25379005.82,25432245.01,97.36,11,0,21,25722396.61,-4.43,0.902,18,2.1,0.19,-4.43,-0.042085,55.26,97.36,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,100.0
83138946.7,75116344.33,3,1,55.0,80,44,75116344.33,76637147.03,95365884.63,89.48,13,0,29,81392652.1,-7.71,0.855,17,2.79,12.81,-0.0,-4.938255000000001,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,38.91
143857854.92,139929940.61,3,0,61.11,54,33,139929940.61,142639107.26,142714942.87,99.14,5,0,26,155237804.05,-9.86,0.387,6,3.64,6.21,-9.86,-3.06153,61.11,99.14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,61.95
28376036.27,28197761.48,3,0,33.33,48,16,28197761.48,30243850.32,30284423.22,96.89,3,0,29,25790230.23,9.34,0.707,13,7.28,0.45,9.34,0.21014999999999998,33.33,96.89,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,88.86
91939216.79,92131601.76,10,0,55.06,89,49,92131601.76,93689074.01,95968697.46,97.09,10,0,18,83074575.2,10.9,0.303,4,10.12,5.23,10.9,2.85035,55.06,97.09,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,61.71
11992908.87,12343835.3,8,0,60.0,60,36,12343835.3,12387705.54,12890544.22,95.28,8,0,5,12600233.95,-2.03,0.739,14,2.21,11.4,-2.03,-1.1571,60.0,95.28,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,72.52
84818332.13,83596997.48,5,0,82.5,40,33,83596997.48,86459487.56,88250244.49,97.43,12,0,11,87339306.72,-4.28,0.541,10,3.95,0.67,-4.28,-0.14338,82.5,97.43,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,89.57
66596872.01,67955898.77,3,0,75.86,29,22,67955898.77,68322625.14,75040555.57,95.65,2,0,20,67230225.53,1.08,0.444,6,3.63,3.23,1.08,0.17442000000000002,75.86,95.65,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,73.73
36228417.42,35854300.18,3,0,44.26,61,27,35854300.18,35901123.09,36651479.68,99.05,1,0,11,33320598.54,7.6,0.87,17,11.22,3.35,7.6,1.273,44.26,99.05,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,89.71
57314860.17,56257171.81,3,0,65.38,52,34,56257171.81,59443899.14,61028891.46,97.0,8,0,14,60379496.65,-6.83,0.984,19,7.04,4.63,-6.83,-1.5811449999999998,65.38,97.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,97.15
5761040.98,5353111.89,10,0,35.71,84,30,5353111.89,5412584.54,5461784.37,97.39,0,0,18,6065666.5,-11.75,1.0,19,11.17,8.97,-11.75,-5.269875,35.71,97.39,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,74.32
15562959.19,15608956.67,4,0,55.56,9,5,15608956.67,16413749.54,16736129.69,97.41,5,0,12,15018072.0,3.93,0.798,15,9.9,0.34,3.93,0.06681000000000001,55.56,97.41,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,91.4
66832953.96,66785341.41,10,1,21.62,37,8,66785341.41,67918902.59,68068281.2,96.31,8,0,21,69458399.05,-3.85,0.63,11,1.6,2.97,-0.0,-0.571725,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,39.87
88592146.62,92305145.14,3,0,72.13,61,44,92305145.14,95416071.34,95552042.23,98.5,14,0,24,93029058.36,-0.78,0.39,5,10.93,6.61,-0.78,-0.25779,72.13,98.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,57.8
13571879.18,12401168.05,9,0,53.25,77,41,12401168.05,12417717.31,12769352.49,96.58,0,1,24,12376786.75,0.2,0.119,0,3.99,7.93,0.2,0.0793,53.25,96.58,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,38.99
76092331.47,69874537.49,3,0,40.0,10,4,69874537.49,74868796.2,75180820.99,96.88,3,0,10,69975246.65,-0.14,0.187,2,8.27,8.38,-0.14,-0.05866000000000001,40.0,96.88,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,35.54
38406711.99,37788841.13,7,0,60.0,20,12,37788841.13,38307895.56,38402068.09,96.79,9,0,25,41221368.61,-8.33,0.24,3,2.15,7.73,-8.33,-3.219545,60.0,96.79,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,50.53
37235505.82,38330876.67,10,0,37.5,80,30,38330876.67,39303687.61,39770997.88,98.3,11,0,25,36355972.1,5.43,0.589,9,9.63,5.33,5.43,1.447095,37.5,98.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,65.29
48748903.16,43985308.42,3,0,54.05,37,20,43985308.42,45934408.35,47638057.2,97.29,2,0,29,48041692.56,-8.44,0.392,7,10.22,3.36,-8.44,-1.4179199999999998,54.05,97.29,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,57.23
50040785.2,44936361.2,10,1,77.89,95,74,44936361.2,45749356.38,46445440.79,96.05,10,0,21,49768148.69,-9.71,0.338,5,1.17,2.47,-0.0,-1.1991850000000002,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,39.53
52017950.7,50535148.92,3,0,80.22,91,73,50535148.92,54185318.86,54827616.6,96.68,9,0,18,48009005.58,5.26,0.661,11,8.53,9.74,5.26,2.56162,80.22,96.68,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,77.27
123660218.99,124057433.3,9,0,65.71,70,46,124057433.3,124147507.84,126134057.4,96.49,12,1,9,125342646.95,-1.03,0.727,14,9.57,11.59,-1.03,-0.596885,65.71,96.49,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,67.1
117459558.92,103423208.6,10,0,42.86,63,27,103423208.6,110529993.18,110838703.17,97.84,10,0,5,108881824.53,-5.01,0.937,17,1.87,1.57,-5.01,-0.393285,42.86,97.84,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,96.98
47501574.88,47825819.0,10,0,63.83,47,30,47825819.0,47904403.05,48527371.02,96.12,12,0,17,44404917.77,7.7,0.427,7,8.59,5.73,7.7,2.2060500000000003,63.83,96.12,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,68.95
4640040.32,4609370.46,8,0,70.97,31,22,4609370.46,4623856.0,4699733.53,98.75,13,0,11,4397150.72,4.83,0.542,8,4.4,5.13,4.83,1.238895,70.97,98.75,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,80.6
189891079.24,198446259.37,7,0,64.52,31,20,198446259.37,199847440.05,202660664.21,97.48,8,0,7,172582464.26,14.99,0.28,3,4.29,9.83,14.99,7.367585,64.52,97.48,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,66.98
103537788.05,93893926.59,5,0,22.22,18,4,93893926.59,94647583.5,96811697.21,97.5,3,0,30,100471625.35,-6.55,0.331,4,4.5,14.95,-6.55,-4.896125,22.22,97.5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,37.72
102127127.25,102585883.49,3,0,42.86,28,12,102585883.49,103956944.13,113797391.32,95.62,10,0,10,96845687.62,5.93,0.174,2,2.28,7.41,5.93,2.197065,42.86,95.62,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,46.9
94915623.2,88148654.79,6,0,16.49,97,16,88148654.79,90206576.27,91635355.95,98.2,14,1,25,85799532.37,2.74,0.086,0,4.0,13.94,2.74,1.90978,16.49,98.2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,31.48
55930141.87,51988881.14,5,0,48.98,49,24,51988881.14,52223501.28,52675807.93,96.62,4,0,11,55604251.72,-6.5,1.0,20,10.39,4.27,-6.5,-1.3877499999999998,48.98,96.62,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,88.08
21894721.01,20876954.03,10,0,50.98,51,26,20876954.03,21394585.84,21425463.66,97.52,1,0,14,20551904.16,1.58,0.788,14,3.96,0.05,1.58,0.00395,50.98,97.52,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,93.11
67140872.78,62544218.05,7,0,18.6,43,8,62544218.05,65230553.44,66345066.09,97.82,0,0,30,63615350.93,-1.68,0.262,3,2.5,8.16,-1.68,-0.68544,18.6,97.82,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,43.06
19286926.7,19627923.92,5,0,55.0,80,44,19627923.92,20051365.05,20469362.23,97.01,7,0,21,18227263.41,7.68,0.576,11,11.63,6.44,7.68,2.47296,55.0,97.01,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,70.79
153587892.72,163436657.06,3,0,67.86,28,19,163436657.06,164417050.27,168808788.49,98.69,8,1,10,142957835.11,14.33,0.577,11,1.4,12.41,14.33,8.891765000000001,67.86,98.69,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,84.07
49340170.66,53601439.64,3,0,64.77,88,57,53601439.64,56125923.08,57384074.94,97.48,4,0,5,44543448.67,20.34,0.84,15,8.4,2.52,20.34,2.56284,64.77,97.48,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,100.0
83935843.4,79464261.87,5,0,48.15,27,13,79464261.87,84551337.97,84654994.01,97.83,8,0,6,89082953.99,-10.8,0.602,12,6.96,2.23,-10.8,-1.2042000000000002,48.15,97.83,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,73.17
53319608.41,47433894.67,8,0,31.82,22,7,47433894.67,49605331.42,49699279.3,97.96,2,0,23,56606819.82,-16.2,0.908,16,3.58,4.44,-16.2,-3.5964000000000005,31.82,97.96,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,85.63
27577437.48,28522494.33,7,1,40.0,5,2,28522494.33,29441416.65,30325200.77,97.4,2,0,26,29090607.82,-1.95,1.0,18,9.9,10.98,-0.0,-1.0705500000000001,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,39.09
88023346.82,83846666.39,10,0,29.79,94,28,83846666.39,84287962.72,84811607.29,95.76,8,1,28,93970892.1,-10.77,0.473,7,8.1,6.51,-10.77,-3.505635,29.79,95.76,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,51.23
21178841.57,20830196.41,4,0,40.98,61,25,20830196.41,21229021.52,21456944.52,97.69,12,0,27,20534026.55,1.44,0.781,15,8.39,5.04,1.44,0.36288,40.98,97.69,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,75.5
24720808.48,24968799.84,7,0,63.16,19,12,24968799.84,25571014.72,25755519.15,96.64,10,0,29,23430172.87,6.57,0.512,10,11.12,12.35,6.57,4.0569749999999996,63.16,96.64,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,60.43
46288043.77,43541100.39,7,0,41.67,84,35,43541100.39,43840418.45,43934476.91,96.3,2,0,24,48978217.81,-11.1,0.949,18,1.37,0.09,-11.1,-0.049949999999999994,41.67,96.3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,100.0
35512733.77,32534084.34,5,1,41.67,24,10,32534084.34,33810469.78,33855639.58,97.21,7,0,18,33739087.47,-3.57,0.717,14,6.67,0.9,-0.0,-0.16065,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,43.44
40712760.51,38035420.89,10,0,27.78,18,5,38035420.89,38684771.2,39388852.64,96.35,5,0,18,40431754.88,-5.93,0.844,15,6.65,1.86,-5.93,-0.5514899999999999,27.78,96.35,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,81.9
17086387.11,17114520.91,6,0,34.21,38,13,17114520.91,17148204.75,17250182.85,96.76,5,1,27,17944987.72,-4.63,0.77,14,8.15,2.48,-4.63,-0.57412,34.21,96.76,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,75.57
35165201.48,35895659.17,10,0,88.0,100,88,35895659.17,36893906.1,36908794.44,97.02,8,0,7,33258119.41,7.93,0.248,2,10.39,9.23,7.93,3.659695,88.0,97.02,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,60.71
27318663.7,26910250.34,5,0,15.0,80,12,26910250.34,27239171.95,28016654.35,98.2,6,0,23,29386907.99,-8.43,0.835,14,9.73,10.09,-8.43,-4.252934999999999,15.0,98.2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,64.57
101099326.78,101175118.2,10,0,76.19,21,16,101175118.2,103668155.51,103806434.08,96.95,13,0,29,105118735.31,-3.75,1.0,19,5.57,3.09,-3.75,-0.579375,76.19,96.95,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,100.0
32383552.47,32574922.6,6,0,71.43,7,5,32574922.6,35849388.62,36101279.77,97.15,0,0,22,29891380.2,8.98,0.297,4,3.22,11.62,8.98,5.2173799999999995,71.43,97.15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,62.29
47206307.31,44007297.67,10,1,23.08,39,9,44007297.67,44522674.76,45296786.61,97.49,9,0,12,44505892.44,-1.12,0.573,11,4.16,2.26,-0.0,-0.12656,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,38.4
31748664.44,30233560.82,6,0,73.33,15,11,30233560.82,30479771.33,31747410.9,96.81,10,0,27,33280689.28,-9.16,0.789,15,10.67,5.02,-9.16,-2.29916,73.33,96.81,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,83.47
15090703.96,15442497.11,6,0,61.84,76,47,15442497.11,16028356.22,16102627.22,97.79,3,0,28,14636170.55,5.51,0.252,4,7.4,10.67,5.51,2.9395849999999997,61.84,97.79,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,52.11
32770593.56,33372001.2,10,0,57.14,56,32,33372001.2,33934397.22,34189247.42,96.17,14,0,11,33398883.81,-0.08,0.687,11,3.12,11.99,-0.08,-0.04796,57.14,96.17,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,65.2
7691776.38,7023830.9,3,0,47.31,93,44,7023830.9,7380034.2,7745264.92,96.73,7,0,6,7800902.74,-9.96,0.175,2,8.85,11.83,-9.96,-5.8913400000000005,47.31,96.73,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,34.37
42812923.33,41015817.87,8,0,87.5,8,7,41015817.87,41915279.91,42077461.32,97.6,5,1,27,44533749.04,-7.9,0.361,5,3.53,8.61,-7.9,-3.40095,87.5,97.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,66.08
117546143.31,109789791.52,10,0,63.16,57,36,109789791.52,110770605.58,112686304.1,96.96,8,0,13,115388455.5,-4.85,0.242,2,7.4,10.21,-4.85,-2.475925,63.16,96.96,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,44.35
26911915.3,27854338.24,7,0,49.25,67,33,27854338.24,27860526.1,28048433.74,97.48,2,0,14,28922645.51,-3.69,0.244,3,1.88,3.94,-3.69,-0.7269300000000001,49.25,97.48,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,51.07
8039860.96,7684695.4,4,0,36.0,50,18,7684695.4,8251876.17,8358491.02,97.04,3,0,24,7744696.35,-0.77,1.0,20,3.9,11.1,-0.77,-0.42734999999999995,36.0,97.04,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,79.38
28067963.07,26123211.99,6,0,56.96,79,45,26123211.99,26453493.34,27516739.45,97.47,5,0,11,28106411.35,-7.06,1.0,20,9.98,1.31,-7.06,-0.46243,56.96,97.47,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,98.31
50053214.57,44895487.42,8,0,44.94,89,40,44895487.42,44988250.94,46866028.18,97.74,3,0,27,51836957.87,-13.39,0.296,5,11.19,10.12,-13.39,-6.77534,44.94,97.74,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,40.72
22484495.08,20494995.81,8,0,40.91,44,18,20494995.81,20691486.63,20836467.16,98.02,11,0,21,22854775.1,-10.33,0.312,6,6.53,8.4,-10.33,-4.3386000000000005,40.91,98.02,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,45.84
64779607.65,69062818.48,3,1,61.02,59,36,69062818.48,72479957.93,73428107.72,97.59,5,0,6,67864402.38,1.77,0.83,16,11.08,10.2,0.0,0.9027000000000001,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,40.46
88236095.6,87438435.33,10,0,35.85,53,19,87438435.33,87708730.67,88271362.28,97.74,10,0,18,90988604.85,-3.9,0.709,14,5.28,8.72,-3.9,-1.7004000000000001,35.85,97.74,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,67.19
33975696.92,35242598.69,4,0,67.16,67,45,35242598.69,35948273.83,37677295.05,96.36,10,0,16,32871357.61,7.21,0.722,12,11.79,2.44,7.21,0.87962,67.16,96.36,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,86.87
150117817.46,144109163.41,8,0,70.79,89,63,144109163.41,145469172.32,145531266.79,98.16,0,1,22,154854489.63,-6.94,0.887,16,8.83,13.15,-6.94,-4.5630500000000005,70.79,98.16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,73.74
32575438.17,29361152.43,6,0,48.33,60,29,29361152.43,29908287.81,29991693.41,95.49,11,1,19,33058762.95,-11.18,0.334,4,6.46,3.91,-11.18,-2.18569,48.33,95.49,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,50.47
64297908.78,62130098.34,4,0,36.0,75,27,62130098.34,64960631.44,68464483.14,95.76,15,0,14,64304551.72,-3.38,0.096,1,5.92,4.24,-3.38,-0.7165600000000001,36.0,95.76,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,35.36
78701218.05,74881757.91,5,1,64.44,45,29,74881757.91,77105485.4,79876156.08,92.58,3,0,17,80600455.94,-7.1,0.946,18,3.53,11.71,-0.0,-4.15705,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,44.6
95752088.24,96619956.58,9,0,80.49,41,33,96619956.58,97215579.54,98426553.55,96.14,9,0,30,92580277.3,4.36,0.768,15,10.67,4.66,4.36,1.0158800000000001,80.49,96.14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,90.94
174781121.14,161092852.55,4,0,51.11,45,23,161092852.55,161892051.55,162756392.79,96.46,3,0,30,166914353.57,-3.49,0.603,10,3.84,8.4,-3.49,-1.4658000000000002,51.11,96.46,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,64.61
9182085.43,9124725.85,5,1,62.5,56,35,9124725.85,9295085.05,9627970.52,97.06,5,1,18,9410773.44,-3.04,0.552,9,2.8,4.12,-0.0,-0.62624,0.0,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,41.04
39049679.42,37440205.43,5,0,66.67,24,16,37440205.43,37517903.69,38042154.61,95.77,8,0,5,38720849.88,-3.31,0.424,6,5.51,10.38,-3.31,-1.7178900000000001,66.67,95.77,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,55.73
17293462.6,16179714.34,3,1,32.95,88,29,16179714.34,16968818.08,17870539.8,96.61,9,0,9,17615533.29,-8.15,0.493,8,7.07,13.61,-0.0,-5.546075,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25.02
46795589.66,41144896.58,6,0,76.27,59,45,41144896.58,41751801.12,44057536.02,96.46,15,0,26,42253162.46,-2.62,0.83,15,8.5,2.58,-2.62,-0.33798,76.27,96.46,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,93.34
62700994.72,60545066.3,5,0,58.82,51,30,60545066.3,61372660.68,64792639.87,96.06,9,1,29,67389992.64,-10.16,0.375,7,2.92,13.44,-10.16,-6.82752,58.82,96.06,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,50.43
21898401.39,21593450.06,4,0,73.17,82,60,21593450.06,22685472.69,23053724.19,96.98,3,0,11,20208780.23,6.85,0.763,13,6.52,10.91,6.85,3.7366749999999995,73.17,96.98,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,81.71
168640728.06,169237576.33,9,0,73.85,65,48,169237576.33,169787342.51,172584831.67,96.52,5,0,21,179343336.42,-5.63,0.87,15,11.1,9.56,-5.63,-2.6911400000000003,73.85,96.52,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,76.79
29801810.21,29380615.54,8,1,57.14,7,4,29380615.54,29390512.14,30981103.5,96.23,2,0,20,28126040.97,4.46,0.864,15,5.78,9.96,0.0,2.22108,0.0,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,44.43
47196331.78,49398567.85,6,0,37.5,40,15,49398567.85,50101924.14,51705088.82,96.66,5,1,15,46187623.45,6.95,0.757,14,9.05,10.19,6.95,3.541025,37.5,96.66,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,69.34
43299345.94,40804788.78,5,0,52.17,46,24,40804788.78,41046941.99,41969432.53,96.86,0,0,12,45967981.77,-11.23,0.878,15,5.91,0.82,-11.23,-0.46042999999999995,52.17,96.86,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,91.69
30695531.46,30229566.44,10,1,63.64,22,14,30229566.44,32062816.58,32077060.1,97.53,2,0,21,27915020.89,8.29,0.598,9,1.2,2.49,0.0,1.032105,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,51.27
28501554.78,25181256.18,10,0,70.0,70,49,25181256.18,25510462.75,25904883.33,96.37,3,0,27,28581800.22,-11.9,0.483,8,9.76,0.43,-11.9,-0.25584999999999997,70.0,96.37,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,71.94
14768862.56,14174462.53,5,0,65.52,29,19,14174462.53,14206257.37,14270602.9,98.51,13,0,23,13542245.47,4.67,0.543,8,1.43,2.68,4.67,0.62578,65.52,98.51,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,85.68
157223696.84,155461799.29,7,0,84.44,45,38,155461799.29,159854649.53,159886655.61,96.03,10,1,7,142697810.84,8.94,0.817,14,4.77,10.03,8.94,4.483409999999999,84.44,96.03,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,94.42
18271799.05,18444459.78,5,1,52.94,17,9,18444459.78,19704736.62,20049864.88,97.25,4,0,26,17575489.39,4.94,0.236,4,11.48,7.31,0.0,1.8055700000000001,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,26.69
55223273.18,53893612.54,10,0,39.02,41,16,53893612.54,54514902.49,54596338.22,95.45,15,0,22,52009724.98,3.62,0.767,13,8.6,8.01,3.62,1.4498099999999998,39.02,95.45,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,68.38
72847369.71,72559567.12,10,0,44.26,61,27,72559567.12,73485754.95,73877354.97,96.55,10,0,13,66489663.47,9.13,0.081,1,6.94,10.18,9.13,4.647170000000001,44.26,96.55,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,41.78
31308583.34,33136851.92,8,1,47.73,88,42,33136851.92,33806414.05,34963566.35,97.97,8,0,7,30745297.93,7.78,0.908,17,1.26,13.88,0.0,5.39932,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,45.21
45377791.15,43921750.41,5,0,67.27,55,37,43921750.41,45546345.56,45625288.23,98.71,5,0,21,47860836.56,-8.23,0.127,2,6.43,0.44,-8.23,-0.18106,67.27,98.71,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,54.99
19488423.29,17783045.53,4,0,86.49,37,32,17783045.53,18017304.1,18316944.73,96.93,5,0,9,20335350.09,-12.55,0.484,9,9.5,12.98,-12.55,-8.144950000000001,86.49,96.93,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,60.55
